Wall time,Step,Value
1737323381.3560202,151,0.3915725648403168
1737323387.0874608,152,0.4308231472969055
1737323392.8240669,153,0.371499240398407
1737323398.57122,154,0.3628726303577423
1737323404.319032,155,0.37049925327301025
1737323410.0623093,156,0.3520926535129547
1737323415.8077123,157,0.4075968563556671
1737323421.556742,158,0.39619672298431396
1737323427.3153324,159,0.38832929730415344
1737323433.062949,160,0.35240045189857483
1737323438.8109517,161,0.4627247452735901
1737323444.5675998,162,0.3790750503540039
1737323450.329195,163,0.3350551426410675
1737323456.0768843,164,0.3377663195133209
1737323461.8026996,165,0.3463781476020813
1737323467.5334165,166,0.3446885347366333
1737323473.2728133,167,0.3779071569442749
1737323479.0228095,168,0.41363200545310974
1737323484.7624435,169,0.4044654071331024
1737323490.4950118,170,0.35423797369003296
1737323496.231003,171,0.3986612558364868
1737323501.980345,172,0.3484191596508026
1737323507.7337537,173,0.3863442838191986
1737323513.4612768,174,0.322299599647522
1737323519.1878254,175,0.3311198353767395
1737323524.916739,176,0.41542038321495056
1737323530.649188,177,0.3434443473815918
1737323536.3773057,178,0.39779335260391235
1737323542.1066046,179,0.36582472920417786
1737323547.832386,180,0.39866214990615845
1737323553.5797858,181,0.4428756833076477
1737323559.3111446,182,0.375130295753479
1737323565.0330396,183,0.35878920555114746
1737323570.7610781,184,0.40324753522872925
1737323576.5036492,185,0.4006601572036743
1737323582.2368946,186,0.4001087546348572
1737323587.9681008,187,0.3489959239959717
1737323593.699981,188,0.3873986303806305
1737323599.4307153,189,0.36519306898117065
1737323605.179943,190,0.44141578674316406
1737323610.9086874,191,0.36565232276916504
1737323616.63369,192,0.37037718296051025
1737323622.3631892,193,0.3726081848144531
1737323628.112348,194,0.43132370710372925
1737323633.8434083,195,0.3849848508834839
1737323639.5915284,196,0.3640637993812561
1737323645.346367,197,0.3784533441066742
1737323651.0975997,198,0.39789319038391113
1737323656.8397717,199,0.3785606622695923
1737323662.5738192,200,0.35379135608673096
1737323668.3048446,201,0.3598504066467285
1737323674.0466652,202,0.3896810710430145
1737323679.7880235,203,0.3583831191062927
1737323685.5419881,204,0.3735233545303345
1737323691.2935164,205,0.347461462020874
1737323697.0396686,206,0.3499646484851837
1737323702.7969227,207,0.3200604021549225
1737323708.5338602,208,0.3826882243156433
1737323714.2556236,209,0.4040808081626892
1737323719.9908226,210,0.34265032410621643
1737323725.723291,211,0.3449333608150482
1737323731.4594595,212,0.30958008766174316
1737323737.1897166,213,0.33883848786354065
1737323742.9137928,214,0.37775421142578125
1737323748.641244,215,0.36075007915496826
1737323754.3895323,216,0.32800692319869995
1737323760.1336722,217,0.3996954560279846
1737323765.8619196,218,0.41346704959869385
1737323771.5913105,219,0.34365394711494446
1737323777.3202791,220,0.35179153084754944
1737323783.0526056,221,0.421283483505249
1737323788.779478,222,0.37239348888397217
1737323794.5098243,223,0.36791759729385376
1737323800.2460873,224,0.32833293080329895
1737323805.9886787,225,0.3596019148826599
1737323811.7326484,226,0.38305139541625977
1737323817.4447591,227,0.39148640632629395
1737323823.171763,228,0.364934504032135
1737323828.9174418,229,0.3519299030303955
1737323834.6529932,230,0.3356090784072876
1737323840.3752525,231,0.3614305853843689
1737323846.089024,232,0.4778713881969452
1737323851.8158822,233,0.3890647292137146
1737323857.5538576,234,0.38546276092529297
1737323863.2798135,235,0.3415612578392029
1737323869.0010688,236,0.3522264361381531
1737323874.7242866,237,0.4367082118988037
1737323880.4520855,238,0.42306333780288696
1737323886.1832945,239,0.4095788598060608
1737323891.910795,240,0.3654642701148987
1737323897.6450086,241,0.35993826389312744
1737323903.3858545,242,0.3867342174053192
1737323909.1136858,243,0.3857155442237854
1737323914.838465,244,0.339404821395874
1737323920.5480838,245,0.37893998622894287
1737323926.271034,246,0.3981782793998718
1737323932.0491884,247,0.3231385052204132
1737323937.7664459,248,0.3315381407737732
1737323943.4873037,249,0.3638826012611389
1737323949.207167,250,0.3459862470626831
1737323954.9430914,251,0.36713555455207825
1737323960.6751587,252,0.40266484022140503
1737323966.404222,253,0.36927473545074463
1737323972.121916,254,0.3555324673652649
1737323977.839814,255,0.37131068110466003
1737323983.5645573,256,0.3662014603614807
1737323989.291978,257,0.3923725485801697
1737323995.0095558,258,0.3605266809463501
1737324000.7272556,259,0.35919874906539917
1737324006.4432733,260,0.35509371757507324
1737324012.1665456,261,0.33355897665023804
1737324017.8998544,262,0.31994277238845825
1737324023.6236894,263,0.37348753213882446
1737324029.3520768,264,0.370452880859375
1737324035.0733411,265,0.3657243251800537
1737324040.797412,266,0.3383229374885559
1737324046.5186043,267,0.35069239139556885
1737324052.2507706,268,0.3329354226589203
1737324057.9799426,269,0.3246590495109558
1737324063.7070975,270,0.37021559476852417
1737324069.432898,271,0.36130398511886597
1737324075.160073,272,0.32266563177108765
1737324080.8952277,273,0.36103466153144836
1737324086.6209803,274,0.3804473280906677
1737324092.3433585,275,0.3714424669742584
1737324098.0704439,276,0.4419759511947632
1737324103.7946749,277,0.37709856033325195
1737324109.5362742,278,0.3714499771595001
1737324115.2620099,279,0.364021897315979
1737324120.9843712,280,0.39253127574920654
1737324126.7156804,281,0.39282798767089844
1737324132.442241,282,0.3533587157726288
1737324138.1669443,283,0.34197503328323364
1737324143.8936026,284,0.34640374779701233
1737324149.623832,285,0.3533332943916321
1737324155.3453648,286,0.384743869304657
1737324161.0753512,287,0.3613852858543396
1737324166.8081853,288,0.34221151471138
1737324172.5336678,289,0.34327590465545654
1737324178.2602303,290,0.3532733619213104
1737324183.985642,291,0.3965488374233246
1737324189.7173474,292,0.33448123931884766
1737324195.4445562,293,0.352863073348999
1737324201.1704082,294,0.3790331780910492
1737324206.8926575,295,0.36164313554763794
1737324212.6268396,296,0.3647046685218811
1737324218.3596506,297,0.3639526963233948
1737324224.0930777,298,0.4113546907901764
1737324229.82629,299,0.4437425136566162
1737324235.5569153,300,0.4059922993183136
1737324241.2834706,301,0.40130409598350525
1737324247.0036526,302,0.36104267835617065
1737324252.7318392,303,0.4278857707977295
1737324258.466594,304,0.3755255341529846
1737324264.1949263,305,0.3992079496383667
1737324269.931837,306,0.40594881772994995
1737324275.658305,307,0.3456728458404541
1737324281.3780468,308,0.3849482834339142
1737324287.104908,309,0.3816002309322357
1737324292.848416,310,0.329691082239151
1737324298.5736756,311,0.3301214575767517
1737324304.3084989,312,0.3519246578216553
1737324310.039902,313,0.34064745903015137
1737324315.7669501,314,0.36159372329711914
1737324321.493092,315,0.3291577994823456
1737324327.2218602,316,0.3561362624168396
1737324332.9530852,317,0.4036974310874939
1737324338.6833243,318,0.36933568120002747
1737324344.413079,319,0.3329687714576721
1737324350.1420212,320,0.41716694831848145
1737324355.8717687,321,0.35054126381874084
1737324361.5981896,322,0.3248136639595032
1737324367.3323667,323,0.3986205458641052
1737324373.055091,324,0.35415077209472656
1737324378.7872548,325,0.34173569083213806
1737324384.530471,326,0.3556496500968933
1737324390.2628198,327,0.35899844765663147
1737324395.992786,328,0.3517614006996155
1737324401.712687,329,0.3579501509666443
1737324407.4333146,330,0.3675183653831482
1737324413.1784716,331,0.32893529534339905
1737324418.9141803,332,0.3671867847442627
1737324424.6532652,333,0.3498212695121765
1737324430.3783493,334,0.3830101490020752
1737324436.1050718,335,0.36753901839256287
1737324441.8420541,336,0.34190964698791504
1737324447.5771732,337,0.40219646692276
1737324453.3162518,338,0.33877554535865784
1737324459.0569203,339,0.35996150970458984
1737324464.7978914,340,0.36126428842544556
1737324470.5413833,341,0.40094080567359924
1737324476.284608,342,0.3557281792163849
1737324482.0186644,343,0.3858053982257843
1737324487.755207,344,0.3666866421699524
1737324493.5038311,345,0.4562426805496216
1737324499.2341096,346,0.33845895528793335
1737324504.9581232,347,0.3441774845123291
1737324510.6895177,348,0.37550580501556396
1737324516.4266205,349,0.33679667115211487
1737324522.1593072,350,0.3627440333366394
1737324527.8947287,351,0.34726643562316895
1737324533.6412075,352,0.39250344038009644
1737324539.4056103,353,0.350730299949646
1737324545.1337845,354,0.37145763635635376
1737324550.872673,355,0.4147907495498657
1737324556.6254597,356,0.3734961152076721
1737324562.3529198,357,0.37187087535858154
1737324568.0765035,358,0.3524802327156067
1737324573.804387,359,0.39437931776046753
1737324579.5351088,360,0.39797383546829224
1737324585.2659428,361,0.37937742471694946
1737324591.0116007,362,0.3793545067310333
1737324596.7466888,363,0.3644760251045227
1737324602.474251,364,0.3358650803565979
1737324608.220138,365,0.38965731859207153
1737324613.9448512,366,0.32928645610809326
1737324619.66849,367,0.3503442406654358
1737324625.3953993,368,0.31532880663871765
1737324631.1407328,369,0.377483606338501
1737324636.876009,370,0.37832266092300415
1737324638.365669,371,0.3456189036369324
1737324644.1177666,372,0.3758851885795593
1737324649.845734,373,0.37817713618278503
1737324655.5728579,374,0.34405767917633057
1737324661.3251615,375,0.3827843964099884
1737324667.0582068,376,0.3534901738166809
1737324672.7842476,377,0.3754691481590271
1737324678.5149212,378,0.36497700214385986
1737324684.251037,379,0.35884201526641846
1737324689.9731948,380,0.3851613998413086
1737324695.694352,381,0.4146382808685303
1737324701.428696,382,0.34778767824172974
1737324707.1577215,383,0.36952805519104004
1737324712.877598,384,0.32624495029449463
1737324718.6091971,385,0.3477705419063568
1737324724.322603,386,0.3294444680213928
1737324730.045522,387,0.3448006510734558
1737324735.7670758,388,0.3612677752971649
1737324741.4942267,389,0.32571694254875183
1737324747.2231016,390,0.37838467955589294
1737324752.955591,391,0.39650362730026245
1737324758.696845,392,0.3974599838256836
1737324764.428403,393,0.3332989811897278
1737324770.157348,394,0.3501942753791809
1737324775.88735,395,0.3300556242465973
1737324781.6146421,396,0.35653650760650635
1737324787.3473268,397,0.3594759404659271
1737324793.0837567,398,0.44845694303512573
1737324798.831851,399,0.37087613344192505
1737324804.5624952,400,0.3200244903564453
1737324810.2883778,401,0.3402540683746338
1737324816.0143147,402,0.4009537696838379
1737324821.7622383,403,0.38077884912490845
1737324827.487955,404,0.34280532598495483
1737324833.2130747,405,0.36628735065460205
1737324838.9276755,406,0.36412203311920166
1737324844.6541524,407,0.3300919234752655
1737324850.3921282,408,0.35915040969848633
1737324856.100997,409,0.41198498010635376
1737324861.8415008,410,0.36651909351348877
1737324867.5714455,411,0.34262073040008545
1737324873.3105717,412,0.333798348903656
1737324879.0321705,413,0.45622092485427856
1737324884.7573745,414,0.3420782685279846
1737324890.4801257,415,0.3431296944618225
1737324896.2038984,416,0.295612633228302
1737324901.9315217,417,0.34728655219078064
1737324907.6469407,418,0.3931986391544342
1737324913.369013,419,0.31611737608909607
1737324919.1004395,420,0.3513021469116211
1737324924.828793,421,0.3316275477409363
1737324930.548018,422,0.3691104054450989
1737324936.2859035,423,0.37132561206817627
1737324942.0033693,424,0.3866630494594574
1737324947.7309124,425,0.45963138341903687
1737324953.4551425,426,0.4214555025100708
1737324959.1697187,427,0.3486565947532654
1737324964.8858674,428,0.39390093088150024
1737324970.6057334,429,0.3539237380027771
1737324976.3357978,430,0.363379567861557
1737324982.0548322,431,0.40099793672561646
1737324987.7701516,432,0.3709399700164795
1737324993.4771614,433,0.3796163499355316
1737324999.190489,434,0.3828636705875397
1737325004.9112773,435,0.32148656249046326
1737325010.6434925,436,0.4316944479942322
1737325016.3569477,437,0.42066246271133423
1737325022.0789773,438,0.37744516134262085
1737325027.7971697,439,0.3636559247970581
1737325033.510201,440,0.3819348216056824
1737325039.2333817,441,0.3921813368797302
1737325044.9487226,442,0.3604056239128113
1737325050.6984196,443,0.3870748281478882
1737325056.4274824,444,0.36791354417800903
1737325062.1368062,445,0.38170358538627625
1737325067.847334,446,0.3582037687301636
1737325073.5765226,447,0.4374607503414154
1737325079.2944937,448,0.4034693241119385
1737325085.0090077,449,0.44406670331954956
1737325090.7266138,450,0.36209720373153687
1737325096.451323,451,0.36942002177238464
1737325102.1825967,452,0.40598592162132263
1737325107.9034615,453,0.4595794081687927
1737325113.6112316,454,0.3568730652332306
1737325119.3299701,455,0.3934628665447235
1737325125.0489666,456,0.3831084370613098
1737325130.7650125,457,0.40894338488578796
1737325136.481813,458,0.35591018199920654
1737325142.1976514,459,0.3690516948699951
1737325147.9322186,460,0.39277884364128113
1737325153.6561165,461,0.376164972782135
1737325159.3655849,462,0.42751505970954895
1737325165.0743437,463,0.3405110239982605
1737325170.8037443,464,0.34746217727661133
1737325176.5367923,465,0.3168870210647583
1737325182.2970934,466,0.3375082015991211
1737325188.042145,467,0.3501909375190735
1737325193.761729,468,0.42066702246665955
1737325199.4926171,469,0.3540942966938019
1737325205.2061439,470,0.4167066812515259
1737325210.920773,471,0.34399741888046265
1737325216.6444163,472,0.35473254323005676
1737325222.362661,473,0.40429335832595825
1737325228.0857053,474,0.369126558303833
1737325233.8062232,475,0.42705419659614563
1737325239.5350537,476,0.35318607091903687
1737325245.2561572,477,0.38306641578674316
1737325251.0043476,478,0.3430896997451782
1737325256.7241774,479,0.3138014078140259
1737325262.4447474,480,0.41021662950515747
1737325268.1528356,481,0.4143912196159363
1737325273.8766046,482,0.37746530771255493
1737325279.606265,483,0.43947917222976685
1737325285.3271532,484,0.3733942210674286
1737325291.0440633,485,0.3729473948478699
1737325296.7601979,486,0.34325072169303894
1737325302.4836397,487,0.34156811237335205
1737325308.2024658,488,0.35695841908454895
1737325313.9196312,489,0.3771170675754547
1737325319.6390078,490,0.34427928924560547
1737325325.3752084,491,0.39515313506126404
1737325331.097826,492,0.38057729601860046
1737325336.8082485,493,0.40204042196273804
1737325342.5288446,494,0.38623812794685364
1737325348.256449,495,0.37288421392440796
1737325353.979055,496,0.36900222301483154
1737325359.6872747,497,0.3360917270183563
1737325365.434243,498,0.3493441343307495
1737325371.1603627,499,0.3748811185359955
1737325382.9394145,500,0.36435431241989136
1737325388.6459935,501,0.3506894111633301
1737325394.3487144,502,0.3340854048728943
1737325400.051778,503,0.3698037266731262
1737325405.7861693,504,0.37994271516799927
1737325411.4898896,505,0.3750595450401306
1737325417.1963108,506,0.40040868520736694
1737325422.9101496,507,0.37728241086006165
1737325428.6416886,508,0.35116830468177795
1737325434.3630648,509,0.3803900480270386
1737325440.0749595,510,0.3657485842704773
1737325445.8040721,511,0.3387366533279419
1737325451.5379543,512,0.4292622208595276
1737325457.2561014,513,0.3171449303627014
1737325462.9709036,514,0.4560249149799347
1737325468.6801114,515,0.3030637502670288
1737325474.414581,516,0.3598130941390991
1737325480.1435375,517,0.35593029856681824
1737325485.8683739,518,0.3745470345020294
1737325491.5879304,519,0.3848663568496704
1737325497.3236172,520,0.3871937394142151
1737325503.053504,521,0.34576615691185
1737325508.7950828,522,0.382240355014801
1737325514.5272334,523,0.4257110357284546
1737325520.2453253,524,0.3894837200641632
1737325526.0425065,525,0.3817547559738159
1737325531.7755115,526,0.34488505125045776
1737325537.4962218,527,0.362964004278183
1737325543.2279065,528,0.42973729968070984
1737325548.963697,529,0.3892010748386383
1737325554.6944926,530,0.3669251799583435
1737325560.4235628,531,0.32853594422340393
1737325566.1514175,532,0.3610958456993103
1737325571.8758545,533,0.4500310719013214
1737325577.6136112,534,0.39712780714035034
1737325583.3603773,535,0.35609865188598633
1737325589.0972455,536,0.36098313331604004
1737325594.8267195,537,0.3893105387687683
1737325600.568741,538,0.42595750093460083
1737325606.3069274,539,0.3996882736682892
1737325612.0397508,540,0.3310945928096771
1737325617.7691505,541,0.38341426849365234
1737325623.4925363,542,0.36040371656417847
1737325629.235637,543,0.4131726622581482
1737325634.9617405,544,0.3882514238357544
1737325640.7041268,545,0.35362115502357483
1737325646.4226978,546,0.3798246383666992
1737325652.1518195,547,0.3816300630569458
1737325657.8941433,548,0.3812144994735718
1737325663.6258454,549,0.34540462493896484
1737325669.3743742,550,0.37028709053993225
1737325675.098869,551,0.3201759457588196
1737325680.8285398,552,0.35419243574142456
1737325686.5586011,553,0.39755570888519287
1737325692.2881856,554,0.3220677971839905
1737325698.0206444,555,0.3553623557090759
1737325703.74806,556,0.3609834909439087
1737325709.5517466,557,0.40510550141334534
1737325715.2848525,558,0.35572898387908936
1737325721.0171354,559,0.3142167329788208
1737325726.7433488,560,0.34417346119880676
1737325732.477672,561,0.3440384268760681
1737325738.2081442,562,0.3570288419723511
1737325743.9408753,563,0.40001118183135986
1737325749.6635573,564,0.40123045444488525
1737325755.39022,565,0.3820629119873047
1737325761.1462133,566,0.3379823863506317
1737325766.873512,567,0.37275072932243347
1737325772.5974574,568,0.3434436321258545
1737325778.329116,569,0.3874545693397522
1737325784.0539687,570,0.394885390996933
1737325789.801793,571,0.36473843455314636
1737325795.531257,572,0.3011506199836731
1737325801.2558463,573,0.4627053141593933
1737325806.9811916,574,0.32764577865600586
1737325812.7191305,575,0.34821653366088867
1737325818.4472694,576,0.40449726581573486
1737325824.1954055,577,0.43719741702079773
1737325829.920367,578,0.3552261292934418
1737325835.6502724,579,0.3551000952720642
1737325841.3816307,580,0.3847673535346985
1737325847.1058547,581,0.3657839298248291
1737325852.8298366,582,0.37352490425109863
1737325858.566306,583,0.3715348541736603
1737325864.289264,584,0.31949904561042786
1737325870.0087926,585,0.3381056487560272
1737325875.7387724,586,0.3936477601528168
1737325881.466397,587,0.3567318618297577
1737325887.1984086,588,0.3305877447128296
1737325892.9147792,589,0.3650863766670227
1737325898.6425183,590,0.3841339349746704
1737325904.3606746,591,0.4354812204837799
1737325910.0881462,592,0.35386407375335693
1737325915.8148067,593,0.409751832485199
1737325921.5286546,594,0.36950379610061646
1737325927.2424228,595,0.46210697293281555
1737325932.9721699,596,0.40975576639175415
1737325938.692095,597,0.36191925406455994
1737325944.4098387,598,0.38028472661972046
1737325950.1307163,599,0.3346247673034668
1737325955.860886,600,0.35755622386932373
1737325961.5840342,601,0.36263757944107056
1737325967.310182,602,0.3157450556755066
1737325973.0379434,603,0.37232035398483276
1737325978.7699368,604,0.36688023805618286
1737325984.4984734,605,0.3463697135448456
1737325990.2455137,606,0.4072219729423523
1737325995.9787908,607,0.3550226092338562
1737326001.708386,608,0.3361359238624573
1737326007.435664,609,0.37444570660591125
1737326013.1737716,610,0.32433682680130005
1737326018.9177136,611,0.3734661638736725
1737326024.640907,612,0.3768312931060791
1737326030.3804214,613,0.33883070945739746
1737326036.1048045,614,0.34461039304733276
1737326041.8330443,615,0.34730151295661926
1737326047.5702376,616,0.3295678496360779
1737326053.2984571,617,0.3775783181190491
1737326059.0380664,618,0.34996113181114197
1737326064.7757268,619,0.3784710466861725
1737326070.5066862,620,0.4121021032333374
1737326076.248055,621,0.32642656564712524
1737326081.96322,622,0.3652728796005249
1737326087.6933417,623,0.3935440182685852
1737326093.4255042,624,0.3316403925418854
1737326099.150739,625,0.381996750831604
1737326104.8586388,626,0.4105938673019409
1737326110.5850236,627,0.38500118255615234
1737326116.3118448,628,0.3964439332485199
1737326122.0433831,629,0.3624633550643921
1737326127.7697823,630,0.43726176023483276
1737326133.5060973,631,0.36729490756988525
1737326139.2404945,632,0.38436734676361084
1737326144.95407,633,0.38916701078414917
1737326150.6783898,634,0.4131096303462982
1737326156.4154332,635,0.34272655844688416
1737326162.1284513,636,0.3408419191837311
1737326167.8528507,637,0.3817441463470459
1737326173.5780356,638,0.3734261989593506
1737326179.325322,639,0.36194103956222534
1737326185.0612621,640,0.368702232837677
1737326190.7887776,641,0.351854145526886
1737326196.510805,642,0.3756932318210602
1737326202.2201436,643,0.36304473876953125
1737326207.9901786,644,0.3419460952281952
1737326213.7162576,645,0.334166944026947
1737326219.4370282,646,0.3316122591495514
1737326225.1772974,647,0.3657337427139282
1737326230.9171324,648,0.34327417612075806
1737326236.6462085,649,0.4351511597633362
1737326242.3617475,650,0.337802916765213
1737326248.076785,651,0.3992217481136322
1737326253.7951593,652,0.35848134756088257
1737326259.5148923,653,0.3744705617427826
1737326265.2394805,654,0.3736097514629364
1737326270.9637554,655,0.36021485924720764
1737326276.7075534,656,0.3289320766925812
1737326282.4326751,657,0.3183666467666626
1737326288.1634464,658,0.3388558328151703
1737326293.8854637,659,0.39452898502349854
1737326299.6067276,660,0.3429727852344513
1737326305.3429503,661,0.36947402358055115
1737326311.075367,662,0.32768458127975464
1737326316.802398,663,0.349747896194458
1737326322.527726,664,0.3467673659324646
1737326328.2530015,665,0.3314289450645447
1737326333.9800572,666,0.33834758400917053
1737326339.718829,667,0.33575496077537537
1737326345.458751,668,0.3702086806297302
1737326351.194294,669,0.36019182205200195
1737326356.9397647,670,0.39186587929725647
1737326362.6528358,671,0.38529783487319946
1737326368.3755312,672,0.352798730134964
1737326374.1018589,673,0.39662647247314453
1737326379.8318233,674,0.34551092982292175
1737326385.5564005,675,0.3891674876213074
1737326391.2853491,676,0.3429434895515442
1737326397.0117803,677,0.3742752969264984
1737326402.7337747,678,0.3482293486595154
1737326408.4561987,679,0.35988807678222656
1737326414.183131,680,0.3963475227355957
1737326419.9081726,681,0.35348570346832275
1737326425.6299453,682,0.4492098093032837
1737326431.362039,683,0.3575094938278198
1737326437.0785172,684,0.39793604612350464
1737326442.7955346,685,0.3762322664260864
1737326448.516638,686,0.3298453986644745
1737326454.2351305,687,0.3276379704475403
1737326459.960984,688,0.37217870354652405
1737326465.686253,689,0.37978076934814453
1737326471.4005067,690,0.37749314308166504
1737326477.1259205,691,0.3690043091773987
1737326482.843067,692,0.350870281457901
1737326488.567951,693,0.4089322090148926
1737326494.2914517,694,0.3280593156814575
1737326500.0223618,695,0.38240334391593933
1737326505.7550752,696,0.35483863949775696
1737326511.4944787,697,0.35061317682266235
1737326517.2298865,698,0.3741965591907501
1737326522.955664,699,0.40072548389434814
1737326528.6832457,700,0.35563480854034424
1737326534.409023,701,0.34276530146598816
1737326540.133163,702,0.37100160121917725
1737326545.8539634,703,0.3458488881587982
1737326551.5904624,704,0.3857728838920593
1737326557.3164506,705,0.3806788921356201
1737326563.0277236,706,0.32487642765045166
1737326568.7441552,707,0.40486472845077515
1737326574.4527469,708,0.37493056058883667
